Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
31 AUG 2026,BRACEPORT,SM,BRACE PORT LOGISTICS LTD ,Listed    ,31 AUG 2026,              10.00,          11301200,             59.85,      676376820.00 
31 AUG 2026,BRAHMINFRA,EQ,BRAHMAPUTRA INFRA L      ,Permitted ,31 AUG 2026,              10.00,          29018400,            159.45,     4626403512.00
31 AUG 2026,BRANDMAN,SM,BRANDMAN RETAIL LIMITED  ,Listed    ,31 AUG 2026,              10.00,          18457186,            166.40,     3071275750.40  
31 AUG 2026,BRIGADE,EQ,BRIGADE ENTER. LTD       ,Listed    ,31 AUG 2026,              10.00,         326162380,            655.85,   213913596923.00   
31 AUG 2026,BRIGHOTEL,EQ,BRIGADE HOTEL VENTURE LTD,Listed    ,31 AUG 2026,              10.00,         379842565,             58.75,    22323347545.05 
31 AUG 2026,BRIGHTBR,EQ,BRIGHT BROTHERS LTD.     ,Permitted ,31 AUG 2026,              10.00,           5680235,            257.15,     1460558825.55  
31 AUG 2026,BRITANNIA,EQ,BRITANNIA INDUSTRIES LTD ,Listed    ,31 AUG 2026,               1.00,         240868296,           5250.00,  1264558554000.00 
31 AUG 2026,BRNL,EQ,BHARAT ROAD NETWORK LTD  ,Listed    ,31 AUG 2026,              10.00,          83950000,             17.25,     1448137500.00      
31 AUG 2026,BROOKS,BE,BROOKS LAB LIMITED       ,Listed    ,31 AUG 2026,              10.00,          29457248,             66.55,     1960085281.90    
31 AUG 2026,BSE,EQ,BSE LIMITED              ,Listed    ,31 AUG 2026,               2.00,         407884077,           3282.00,  1338675540714.00       
31 AUG 2026,BSHSL,EQ,BOMBAY SUPER HYBRID SEEDS,Listed    ,31 AUG 2026,               1.00,         104937280,             90.00,     9442256454.40     
31 AUG 2026,BSL,EQ,BSL LTD                  ,Listed    ,31 AUG 2026,              10.00,          10292168,            123.05,     1266554194.10       
31 AUG 2026,BSOFT,EQ,BIRLASOFT LIMITED        ,Listed    ,31 AUG 2026,               2.00,         279506288,            291.25,    81406206380.00     
31 AUG 2026,BTML,EQ,BODHI TREE MULTIMEDIA LTD,Listed    ,31 AUG 2026,               1.00,         181697777,              8.45,     1533529237.90      
31 AUG 2026,BTTL,BE,BHILWARA TECHNICAL TEXT L,Permitted ,31 AUG 2026,               1.00,          58373305,             43.10,     2515305712.45      
31 AUG 2026,BUILDPRO,EQ,SHANKARA BUILDPRO LIMITED,Listed    ,31 AUG 2026,              10.00,          24249326,           1254.00,    30408654804.00  
31 AUG 2026,BULKCORP,ST,BULKCORP INTERNATIONAL L ,Listed    ,27 AUG 2026,              10.00,           7514064,             68.50,      514713384.00  
31 AUG 2026,BURNPUR,EQ,BURNPUR CEMENT LIMITED   ,Listed    ,31 AUG 2026,              10.00,          17224873,             17.75,      305913744.50   
31 AUG 2026,BUTTERFLY,EQ,BTRFLY GANDHI APPL LTD   ,Listed    ,31 AUG 2026,              10.00,          17879551,            629.00,    11246237579.00 
31 AUG 2026,BVCL,EQ,BARAK VALLEY CEM. LTD.   ,Listed    ,31 AUG 2026,              10.00,          22160000,             44.85,      993654400.00      
31 AUG 2026,BYKE,BE,THE BYKE HOSPITALITY LTD ,Listed    ,31 AUG 2026,              10.00,          52279300,             32.25,     1687053011.00      
31 AUG 2026,C2C,SM,C2C ADVANCED SYSTEMS LTD ,Listed    ,31 AUG 2026,              10.00,          16968433,            237.45,     4029154415.85       
31 AUG 2026,CADSYS,ST,CADSYS (INDIA) LIMITED   ,Listed    ,31 AUG 2026,              10.00,          10002500,             46.45,      464616125.00    
31 AUG 2026,CALSOFT,EQ,CALIFORNIA SOFTWARE CO LT,Listed    ,31 AUG 2026,              10.00,          35035310,             37.25,     1305766003.70   
31 AUG 2026,CAMLINFINE,EQ,CAMLIN FINE SCIENCES LTD ,Listed    ,31 AUG 2026,               1.00,         192096613,            102.65,    19714875392.20
31 AUG 2026,CAMPUS,EQ,CAMPUS ACTIVEWEAR LIMITED,Listed    ,31 AUG 2026,               5.00,         305653746,            226.20,    69135820807.75    
31 AUG 2026,CAMS,EQ,COMPUTER AGE MNGT SER LTD,Listed    ,31 AUG 2026,               2.00,         247984498,            782.00,   193923877436.00      
31 AUG 2026,CANARYS,SM,CANARYS AUTOMATIONS LTD  ,Listed    ,31 AUG 2026,               2.00,          58744893,             24.45,     1436312633.85   
31 AUG 2026,CANBK,EQ,CANARA BANK              ,Listed    ,31 AUG 2026,               2.00,        9070651260,            126.90,  1151065644894.00     
31 AUG 2026,CANFINHOME,EQ,CAN FIN HOMES LTD        ,Listed    ,31 AUG 2026,               2.00,         133154591,            795.30,   105897846222.30
31 AUG 2026,CANHLIFE,EQ,CANARA HSBC LIFE INS CO L,Listed    ,31 AUG 2026,              10.00,         950000000,            156.15,   148333000000.00  
31 AUG 2026,CANTABIL,EQ,CANTABIL RETAIL LTD      ,Listed    ,31 AUG 2026,               2.00,          83638040,            242.40,    20274697276.40  
31 AUG 2026,CAPACITE,EQ,CAPACITE INFRAPROJECT LTD,Listed    ,31 AUG 2026,              10.00,          84604043,            214.00,    18105265202.00  
31 AUG 2026,CAPILLARY,EQ,CAPILLARY TECHNO INDIA L ,Listed    ,31 AUG 2026,               2.00,          79471983,            493.90,    39251212403.70 
31 AUG 2026,CAPINVIT,IV,CAPITAL INFRA TRUST      ,Listed    ,31 AUG 2026,              99.00,         491551733,             76.95,    37824905854.35  
31 AUG 2026,CAPITALSFB,EQ,CAPITAL SMALL FIN BANK L ,Listed    ,31 AUG 2026,              10.00,          45431585,            283.20,    12866224872.00
31 AUG 2026,CAPLIPOINT,EQ,CAPLIN POINT LAB LTD.    ,Listed    ,31 AUG 2026,               2.00,          76011696,           2517.40,   191351843510.40
31 AUG 2026,CAPTRUST,BE,CAPITAL TRUST LIMITED    ,Listed    ,31 AUG 2026,              10.00,          34019404,             19.45,      662017601.85  
31 AUG 2026,CARBORUNIV,EQ,CARBORUNDUM UNIVERSAL LTD,Listed    ,31 AUG 2026,               1.00,         190493502,           1106.60,   210800109313.20
31 AUG 2026,CARERATING,EQ,CARE RATINGS LIMITED     ,Listed    ,31 AUG 2026,              10.00,          30049163,           1729.00,    51955002827.00
31 AUG 2026,CARRARO,EQ,CARRARO INDIA LIMITED    ,Listed    ,31 AUG 2026,              10.00,          56851538,            559.40,    31802750357.20   
31 AUG 2026,CARTRADE,EQ,CARTRADE TECH LIMITED    ,Listed    ,31 AUG 2026,              10.00,          48023035,           2991.50,   143660909202.50  
31 AUG 2026,CARYSIL,EQ,CARYSIL LIMITED          ,Listed    ,31 AUG 2026,               2.00,          28442606,           1128.50,    32097480871.00   
31 AUG 2026,CASTROLIND,EQ,CASTROL INDIA LIMITED    ,Listed    ,31 AUG 2026,               5.00,         989122384,            184.50,   182483188624.15
31 AUG 2026,CBAZAAR,ST,NET AVENUE TECHNOLOGIES L,Listed    ,25 AUG 2026,               1.00,          21454078,              4.90,      105124982.20   
31 AUG 2026,CCAVENUE,EQ,AVENUESAI LIMITED        ,Listed    ,31 AUG 2026,               1.00,        3488229550,             15.05,    52428090136.50  
31 AUG 2026,CCCL,EQ,CONS. CONST. CONSORT LTD ,Listed    ,31 AUG 2026,               2.00,         446759451,             14.55,     6495882417.55      
31 AUG 2026,CCHHL,EQ,COUNTRY CLUB HOSP HOL LTD,Listed    ,31 AUG 2026,               2.00,         163464735,             12.65,     2069463545.10     
31 AUG 2026,CCL,EQ,CCL PRODUCTS (I) LTD     ,Listed    ,31 AUG 2026,               2.00,         133527920,           1079.80,   144183448016.00       
31 AUG 2026,CDSL,EQ,CENTRAL DEPO SER (I) LTD ,Listed    ,31 AUG 2026,              10.00,         209000000,           1402.50,   293122500000.00      
31 AUG 2026,CEATLTD,EQ,CEAT LIMITED             ,Listed    ,31 AUG 2026,              10.00,          40450092,           3419.70,   138327179612.40   
31 AUG 2026,CEDAAR,ST,CEDAAR TEXTILE LIMITED   ,Listed    ,31 AUG 2026,              10.00,          13878600,             14.30,      198463980.00    
31 AUG 2026,CEIGALL,EQ,CEIGALL INDIA LIMITED    ,Listed    ,31 AUG 2026,               5.00,         174204861,            341.35,    59464829302.35   
31 AUG 2026,CEINSYS,EQ,CEINSYS TECH LIMITED     ,Listed    ,31 AUG 2026,              10.00,          20937661,            710.40,    14874114374.40   
31 AUG 2026,CELEBRITY,EQ,CELEBRITY FASHIONS LTD   ,Listed    ,31 AUG 2026,              10.00,          64548346,              6.60,      427310050.50 
31 AUG 2026,CELLECOR,SM,CELLECOR GADGETS LIMITED ,Listed    ,31 AUG 2026,               1.00,         220677800,             31.50,     6951350700.00  
31 AUG 2026,CELLO,EQ,CELLO WORLD LIMITED      ,Listed    ,31 AUG 2026,               5.00,         220885034,            352.30,    77817797478.20     
31 AUG 2026,CELLPOINT,SM,CELL POINT (INDIA) LTD   ,Listed    ,28 AUG 2026,              10.00,          18685600,             16.30,      304575280.00 
31 AUG 2026,CEMPRO,EQ,CEMINDIA PROJECTS LIMITED,Listed    ,31 AUG 2026,               1.00,         171787584,           1225.60,   210542862950.40    
31 AUG 2026,CENTENKA,EQ,CENTURY ENKA LTD         ,Listed    ,31 AUG 2026,              10.00,          21850589,            546.80,    11947902065.20  
31 AUG 2026,CENTEXT,EQ,CENTURY EXTRUSIONS LTD   ,Listed    ,31 AUG 2026,               1.00,          80000000,             22.20,     1776800000.00   
31 AUG 2026,CENTRALBK,EQ,CENTRAL BANK OF INDIA    ,Listed    ,31 AUG 2026,              10.00,        9051401274,             30.20,   273533346500.30 
31 AUG 2026,CENTRUM,EQ,CENTRUM CAPITAL LIMITED  ,Listed    ,31 AUG 2026,               1.00,         486829194,             22.95,    11182466586.20   
31 AUG 2026,CENTUM,EQ,CENTUM ELECTRONICS LTD   ,Listed    ,31 AUG 2026,              10.00,          14759016,           3445.50,    50852189628.00    
31 AUG 2026,CENTURYPLY,EQ,CENTURY PLYBOARDS (I) LTD,Listed    ,31 AUG 2026,               1.00,         222172990,            757.25,   168240496677.50
31 AUG 2026,CERA,EQ,CERA SANITARYWARE LTD    ,Listed    ,31 AUG 2026,               5.00,          12897541,           5730.50,    73909358700.50      
31 AUG 2026,CEREBRAINT,BZ,CEREBRA INT TECH LTD     ,Listed    ,31 AUG 2026,              10.00,         111986482,              2.50,      279966205.00
31 AUG 2026,CESC,EQ,CESC LTD                 ,Listed    ,31 AUG 2026,               1.00,        1325570430,            146.15,   193745374048.80      
31 AUG 2026,CEWATER,EQ,CONCORD ENVIRO SYSTEMS L ,Listed    ,31 AUG 2026,               5.00,          20696233,            269.50,     5577634793.50   
31 AUG 2026,CFEL,EQ,CONFIDENCE FUTURIST ENE L,Permitted ,31 AUG 2026,               5.00,          25020000,             29.40,      735838200.00      
31 AUG 2026,CGCL,EQ,CAPRI GLOBAL CAPITAL LTD ,Listed    ,31 AUG 2026,               1.00,         962153962,            256.45,   246754005094.50      
31 AUG 2026,CGPOWER,EQ,CG POWER AND IND SOL LTD ,Listed    ,31 AUG 2026,               2.00,        1574979249,            916.00,  1442680992084.00   
31 AUG 2026,CGRAPHICS,SM,CREATIVE GRAPHICS S IND L,Listed    ,31 AUG 2026,              10.00,          24286000,            144.60,     3511755600.00 
31 AUG 2026,CGVAK,EQ,C G V A K SOFTWARE & EX L,Permitted ,31 AUG 2026,              10.00,           5050200,            149.80,      756620964.00     
31 AUG 2026,CHALET,EQ,CHALET HOTELS LIMITED    ,Listed    ,31 AUG 2026,              10.00,         218994127,            903.95,   197959741101.65    
31 AUG 2026,CHAMBLFERT,EQ,CHAMBAL FERTILIZERS LTD  ,Listed    ,31 AUG 2026,              10.00,         400652297,            409.55,   164087148236.35
31 AUG 2026,CHAMUNDA,SM,CHAMUNDA ELECTRICAL LTD  ,Listed    ,28 AUG 2026,              10.00,          11004594,             43.95,      483651906.30  
31 AUG 2026,CHANDAN,SM,CHANDAN HEALTHCARE LTD   ,Listed    ,31 AUG 2026,              10.00,          24452064,            222.80,     5447919859.20   
31 AUG 2026,CHAVDA,SM,CHAVDA INFRA LIMITED     ,Listed    ,31 AUG 2026,              10.00,          32656000,            129.55,     4230584800.00    
31 AUG 2026,CHEMBOND,EQ,CHEMBOND MATERIALTECH LTD,Listed    ,31 AUG 2026,               5.00,          13448288,            174.45,     2346322807.35  
31 AUG 2026,CHEMBONDCH,BE,CHEMBOND CHEMICAL LIMITED,Listed    ,31 AUG 2026,               5.00,          26896576,            256.55,     6899778641.30
31 AUG 2026,CHEMCON,BE,CHEMCON SPECIAL CHEM LTD ,Listed    ,31 AUG 2026,              10.00,          36630701,            200.75,     7353979532.75   
31 AUG 2026,CHEMCRUX,EQ,CHEMCRUX ENTERPRISES LTD.,Permitted ,31 AUG 2026,              10.00,          14808840,             83.25,     1232539753.20  
31 AUG 2026,CHEMFAB,EQ,CHEMFAB ALKALIS LIMITED  ,Listed    ,31 AUG 2026,              10.00,          14373702,            359.95,     5173814034.90   
31 AUG 2026,CHEMPLASTS,EQ,CHEMPLAST SANMAR LIMITED ,Listed    ,31 AUG 2026,               5.00,         158109574,            176.50,    27909502002.50
31 AUG 2026,CHENNPETRO,EQ,CHENNAI PETROLEUM CORP LT,Listed    ,31 AUG 2026,              10.00,         148911400,           1367.40,   203621448360.00
31 AUG 2026,CHETANA,SM,CHETANA EDUCATION LIMITED,Listed    ,31 AUG 2026,              10.00,          20400000,             42.80,      873120000.00   
31 AUG 2026,CHEVIOT,EQ,CHEVIOT COMPANY LIMITED  ,Listed    ,31 AUG 2026,              10.00,           5841875,           1134.30,     6626438812.50   
31 AUG 2026,CHOICEIN,EQ,CHOICE INTERNATIONAL LTD ,Listed    ,31 AUG 2026,              10.00,         222776500,            780.70,   173921613550.00  
31 AUG 2026,CHOLAFIN,EQ,CHOLAMANDALAM IN & FIN CO,Listed    ,31 AUG 2026,               2.00,         852488507,           1857.40,  1583412152901.80  
31 AUG 2026,CHOLAHLDNG,EQ,CHOLAMANDALAM FIN HOL LTD,Listed    ,31 AUG 2026,               1.00,         187777462,           1485.50,   278943419801.00
31 AUG 2026,CIEINDIA,EQ,CIE AUTOMOTIVE INDIA LTD ,Listed    ,31 AUG 2026,              10.00,         379362377,            391.05,   148349657525.85  
31 AUG 2026,CIFL,EQ,CAPITAL INDIA FINANCE LTD,Listed    ,31 AUG 2026,               2.00,         391056300,             20.40,     7973637957.00      
31 AUG 2026,CINELINE,EQ,CINELINE INDIA LIMITED   ,Listed    ,31 AUG 2026,               5.00,          34266434,             88.10,     3018872835.40  
31 AUG 2026,CINEVISTA,EQ,CINEVISTA LIMITED        ,Listed    ,31 AUG 2026,               2.00,          57436475,             14.40,      828233969.50 
31 AUG 2026,CIPLA,EQ,CIPLA LTD                ,Listed    ,31 AUG 2026,               2.00,         807845316,           1409.20,  1138415619307.20     
31 AUG 2026,CITIUSINVT,IV,CITIUS TRANSNET INV TRUST,Listed    ,31 AUG 2026,             100.00,         610000000,            114.60,    69899900000.00
31 AUG 2026,CKKRETAIL,SM,C K K RETAIL MART LIMITED,Listed    ,31 AUG 2026,              10.00,          19368000,            165.00,     3195720000.00 
31 AUG 2026,CLASSICEIL,SM,CLASSIC ELECTRODE (IND) L,Listed    ,31 AUG 2026,              10.00,          17964950,             55.00,      988072250.00
31 AUG 2026,CLAYCRAFT,SM,CLAY CRAFT INDIA LIMITED ,Listed    ,31 AUG 2026,              10.00,          20570280,            157.25,     3234676530.00 
31 AUG 2026,CLCIND,BE,CLC INDUSTRIES LIMITED   ,Listed    ,31 AUG 2026,              10.00,          10394680,             47.50,      493539406.40    
31 AUG 2026,CLEAN,EQ,CLEAN SCIENCE & TECH LTD ,Listed    ,31 AUG 2026,               1.00,         106282520,            822.85,    87454571582.00     
31 AUG 2026,CLEANMAX,EQ,CLEAN MAX ENVIRO EN SOL L,Listed    ,31 AUG 2026,               1.00,         117126180,           1246.90,   146044633842.00  
31 AUG 2026,CLEDUCATE,BE,CL EDUCATE LIMITED       ,Listed    ,31 AUG 2026,               5.00,          54223958,             62.10,     3366765552.20 
31 AUG 2026,CLSEL,EQ,CHAMAN LAL SETIA EXP LTD ,Listed    ,31 AUG 2026,               2.00,          49725620,            300.65,    14950007653.00     
31 AUG 2026,CLSL,ST,CROP LIFE SCIENCE LIMITED,Listed    ,31 AUG 2026,              10.00,          17140000,             88.30,     1513462000.00      
31 AUG 2026,CMICABLES,BZ,CMI LIMITED              ,Listed    ,31 AUG 2026,              10.00,          16027457,              2.55,       40549466.20 
31 AUG 2026,CMLL,EQ,CALIBER MINING AND LOG L ,Listed    ,31 AUG 2026,              10.00,          65375785,            504.35,    32972277164.75      
31 AUG 2026,CMNL,SM,CHAMAN METALLICS LIMITED ,Listed    ,31 AUG 2026,              10.00,          24134764,            118.00,     2847902152.00      
31 AUG 2026,CMPDI,EQ,CENTRAL MINE P N D INST L,Listed    ,31 AUG 2026,               2.00,         714000000,            230.90,   164876880000.00     
31 AUG 2026,CMRGREEN,EQ,CMR GREEN TECHNOLOGIES L ,Listed    ,31 AUG 2026,               2.00,         219055489,            230.80,    50553625751.40  
31 AUG 2026,CMRSL,SM,CYBER MEDIA RES & SER LTD,Listed    ,31 AUG 2026,              10.00,           2928000,             65.00,      190320000.00     
31 AUG 2026,CMSINFO,EQ,CMS INFO SYSTEMS LIMITED ,Listed    ,31 AUG 2026,              10.00,         164637541,            243.60,    40105704987.60   
31 AUG 2026,CNL,EQ,CREATIVE NEWTECH LIMITED ,Listed    ,31 AUG 2026,              10.00,          15016675,           1279.60,    19215337330.00       
31 AUG 2026,COALINDIA,EQ,COAL INDIA LTD           ,Listed    ,31 AUG 2026,              10.00,        6162728327,            401.75,  2475876105372.25 
31 AUG 2026,COASTCORP,EQ,COASTAL CORPORATION LTD  ,Listed    ,31 AUG 2026,               2.00,          66977230,             40.95,     2743387340.80 
31 AUG 2026,COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED  ,Listed    ,31 AUG 2026,               5.00,         263080780,           1510.00,   397251977800.00
